Feature ID	Taxon	Confidence
f3fa4e785defa2cf0d30f8c451d9dbc3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium	0.9650410833276262
542fa1c42cf3bf9d77cf13df697b1d19	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999977889564
b56427a62aaae816bd8a8b5266e6181c	Unassigned	0.9481040896772386
a890976284aab0feb7c9e9a82147f6a0	Unassigned	0.8870252373199332
5dacfa174e736968c1b2e04b7ad2a221	Unassigned	0.8915259293767658
f690e253d56eb9fda173a16230243625	Unassigned	0.5215702166615397
cb90537d7026156bd4843f3521bc06cb	Unassigned	0.49323840370425565
6875cc1bc5065035a6e8070c8b029962	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Tannerellaceae;D_5__Parabacteroides;D_6__Parabacteroides goldsteinii CL02T12C30	0.7659230687436283
2f2c2a684ce9ac819685e3a8267f6802	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9999999999999485
6cb86d6194fd8a0dca388218817d101d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Cloacibacterium	0.9881970092345873
e83f8562f384e0eb6548409017011bdc	Unassigned	0.8887646980456653
08b284cc90b695fcd6a9ac222735239d	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.8719064853003077
395da6037515555539c6569a45ae724c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9999998786211064
d73f168046c445ce87c91d6b7dd0139e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999984870397
772183a74c9ebf96be198d483de62102	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999998820058
1794ee47172cc8a4ad6c08511f92c6b9	D_0__Bacteria	0.9642914520900843
fe4edb1d075650365d52b16bb1dac8ab	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Akkermansiaceae;D_5__Akkermansia;D_6__unidentified	0.800903520328422
f631223fcbf35f39e8694d35e6cdc802	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.9997589594628831
df08ae7f70a312d91e4b4fe2a8f3015c	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Micrococcus	0.9972044927828325
2760b24b444aaac9730a893e57c49b37	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Micrococcus	0.9971844769729357
ac9621c158d7f2088db001d36336dde9	Unassigned	0.7871369680291436
17a3016756e5e4ef685081c457783361	D_0__Bacteria	0.9026458023861441
6ce066e062c7fa3e67f6a2b20842b2dc	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999936703117
66da89d1fda4bf97516f65e325db7829	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae NK4A136 group	0.7341660936340348
6109d5424be641f29ddaefdfb8f54da3	Unassigned	0.7871566886402008
db37988352f0600269c8b5ba1ba3024c	Unassigned	0.8565852986961076
8762168e9d99e4cb4d8180b723497f23	Unassigned	0.8708008062649676
40a0908dbb52eed5527cf01254b91f55	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.999999992777065
1ae522f7c361e9f9e7091ed535e08d45	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides;D_6__bacterium NLAE-zl-H46	0.9191908494720233
bb8a9707d33f79898a954882d1b0e14f	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.9999862114660292
4f9ad7d66298d733633fa66f1e71213b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999972644008
0d63d71a79e78bb95ab82f6c4b5da4ac	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9995799724795728
5d50e61797d295c09ad21c1cb4e392f0	Unassigned	0.7919128573764268
894b13815005d75e6129769169b618b6	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.993667001584362
8d764ac49bb5e154fc1bee9520f89221	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Ferruginibacter	0.8716869915592664
50a014167d412048ee74f75e781a1cec	D_0__Bacteria	0.9259167040778609
43456847e927731b9fc879f48d2fea9e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter;D_6__Acinetobacter indicus	0.8003478628340837
0fb7a97a9a4889e5864c170d47a86e6e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Mucilaginibacter	0.9997682247052329
f935c7b76d9678b0a312babea54d3c3b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999988129379
889ec2e1f03a945a15b3a6424e3c358e	Unassigned	0.840449898450008
b64fd505a2f209a50cd9006424871a30	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9997601662888191
afea33b290e2229ae01e9b61a6b4d904	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Alloprevotella;D_6__gut metagenome	0.9982725016603109
ad477881410a8f7f191d53c98570db4d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999454637531
6c7a50838e66f804ffb316c1e5986abe	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.9928443573311337
e013b905e795fdcc083ffd8db9fa7cb2	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999979736677
358bb591de17f6d639eb8e0e8852faf0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Parasutterella;D_6__uncultured organism	0.7418487639211714
48f47b0216d016c6014b9ff6e6066dca	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium	0.9999999999116873
977f0ecdccf0178d2abf93b3fb9dea61	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999980978923
25870c37a577f365504cff8a31a5e170	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Helicobacteraceae;D_5__Helicobacter;D_6__Helicobacter sp. MIT 03-1616	0.8284236169971471
d1b3e5525a4c7fb9f731cfad0d1c8055	Unassigned	0.7132836096965458
8d220048e350e437927253f01a6986b7	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9999998174368422
430bbf9594aa6de2c632c2d34ac3ada1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Ralstonia;D_6__Ralstonia pickettii	0.8671037320612132
a2bb57adb455b161478a2ace1e843e14	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999981418520286
7b8a92083be2df65238c9c582b029e0c	Unassigned	0.8964458143865888
d75d23fea01bb88f0566d098158622a4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.9744146389243752
0d16cd32fa68385340e879902ba285bf	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Blautia	0.9999997054818767
0393d6515236ba8386c64d91536930e7	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae NK4A136 group;D_6__uncultured Clostridiales bacterium	0.9333241551562581
84497aaf5f18bcccca05ed8c85cf5c4a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.9999999443405424
424c9e1ef7384bef7679d0c6425b2bd6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotellaceae UCG-001;D_6__uncultured Bacteroidales bacterium	0.9603201135882079
5339847a92dfebd579dd794da3c08779	Unassigned	0.6133256518484953
1c8d5717456cf60881d1826a3380e16c	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.9999819246529276
f4245ca57855e449c68bd1f6a92ef96f	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8995926377971565
083bab81284862b2fcb75599551bef37	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9651654691963754
faad2bc60f6df5dce1b0d4a1202442be	Unassigned	0.5955334522714302
0296c4e8ecd66463c82e6d5267dd8ae3	Unassigned	0.8217052435050138
3a4cc976e7d2d2162a607daa204f6685	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9993457160457035
3cd303c161152a09d9084fdf76195941	D_0__Bacteria;D_1__Deferribacteres;D_2__Deferribacteres;D_3__Deferribacterales;D_4__Deferribacteraceae;D_5__Mucispirillum;D_6__Mucispirillum schaedleri ASF457	0.8757728007930491
